ID,Дата,Год,Месяц_год,Местоположение,Бренд,Товар,Количество,Продажи,Себестоимость,Прибыль,Рентабельность
,2022-07-01,2022,202207,Проездная,Gunverse,GU gre-2865,69,483828,275309.99999999994,208518.00000000006,75.74
,2022-08-01,2022,202208,Проездная,Gunverse,GU gre-2865,59,418133,235409.99999999997,182723.00000000003,77.62
,2022-09-01,2022,202209,Проездная,Gunverse,GU gre-2865,62,502572,247379.99999999997,255192.00000000003,103.16
,2022-10-01,2022,202210,Проездная,Gunverse,GU gre-2865,51,461193,203489.99999999997,257703.00000000003,126.64
,2022-11-01,2022,202211,Проездная,Gunverse,GU gre-2865,37,322862,147629.99999999997,175232.00000000003,118.7
,2022-12-01,2022,202212,Проездная,Gunverse,GU gre-2865,44,329208,175559.99999999997,153648.00000000003,87.52
,2021-01-01,2021,202101,Проездная,Gunverse,GU earth-4729,47,458626,195755.0,262871.0,134.29
,2021-02-01,2021,202102,Проездная,Gunverse,GU earth-4729,29,287593,120785.0,166808.0,138.1
,2021-03-01,2021,202103,Проездная,Gunverse,GU earth-4729,24,210480,99960.0,110520.0,110.56
,2021-04-01,2021,202104,Проездная,Gunverse,GU earth-4729,44,449152,183260.0,265892.0,145.09
,2021-05-01,2021,202105,Проездная,Gunverse,GU earth-4729,55,586465,229075.0,357390.0,156.01
,2021-06-01,2021,202106,Проездная,Gunverse,GU earth-4729,52,494832,216580.0,278252.0,128.48
,2021-07-01,2021,202107,Проездная,Gunverse,GU earth-4729,55,445610,229075.0,216535.0,94.53
,2021-08-01,2021,202108,Проездная,Gunverse,GU earth-4729,47,443633,195755.0,247878.0,126.63
,2021-09-01,2021,202109,Проездная,Gunverse,GU earth-4729,49,466725,204085.0,262640.0,128.69
,2021-10-01,2021,202110,Проездная,Gunverse,GU earth-4729,41,411353,170765.0,240588.0,140.89
,2021-11-01,2021,202111,Проездная,Gunverse,GU earth-4729,29,272339,120785.0,151554.0,125.47
,2021-12-01,2021,202112,Проездная,Gunverse,GU earth-4729,35,317415,145775.0,171640.0,117.74
,2022-01-01,2022,202201,Проездная,Gunverse,GU earth-4729,51,477462,212415.0,265047.0,124.78
,2022-02-01,2022,202202,Проездная,Gunverse,GU earth-4729,32,306368,133280.0,173088.0,129.87
,2022-03-01,2022,202203,Проездная,Gunverse,GU earth-4729,26,253370,108290.0,145080.0,133.97
,2022-04-01,2022,202204,Проездная,Gunverse,GU earth-4729,48,513984,199920.0,314064.0,157.09
,2022-05-01,2022,202205,Проездная,Gunverse,GU earth-4729,61,637206,254065.0,383141.0,150.8
,2022-06-01,2022,202206,Проездная,Gunverse,GU earth-4729,58,559410,241570.0,317840.0,131.57
,2022-07-01,2022,202207,Проездная,Gunverse,GU earth-4729,61,520208,254065.0,266143.0,104.75
,2022-08-01,2022,202208,Проездная,Gunverse,GU earth-4729,51,482817,212415.0,270402.0,127.3
,2022-09-01,2022,202209,Проездная,Gunverse,GU earth-4729,54,516780,224910.0,291870.0,129.77
,2022-10-01,2022,202210,Проездная,Gunverse,GU earth-4729,45,461610,187425.0,274185.0,146.29
,2022-11-01,2022,202211,Проездная,Gunverse,GU earth-4729,32,311392,133280.0,178112.0,133.64
,2022-12-01,2022,202212,Проездная,Gunverse,GU earth-4729,39,368589,162435.0,206154.0,126.91
,2021-01-01,2021,202101,Проездная,Gunverse,GU ais-4465,47,330034,143820.0,186214.0,129.48
,2021-02-01,2021,202102,Проездная,Gunverse,GU ais-4465,29,213034,88740.0,124294.0,140.07
,2021-03-01,2021,202103,Проездная,Gunverse,GU ais-4465,24,173472,73440.0,100032.0,136.21
,2021-04-01,2021,202104,Проездная,Gunverse,GU ais-4465,44,351208,134640.0,216568.0,160.85
,2021-05-01,2021,202105,Проездная,Gunverse,GU ais-4465,55,430265,168300.0,261965.0,155.65
,2021-06-01,2021,202106,Проездная,Gunverse,GU ais-4465,52,396188,159120.0,237068.0,148.99
,2021-07-01,2021,202107,Проездная,Gunverse,GU ais-4465,55,327800,168300.0,159500.0,94.77
,2021-08-01,2021,202108,Проездная,Gunverse,GU ais-4465,47,309401,143820.0,165581.0,115.13
,2021-09-01,2021,202109,Проездная,Gunverse,GU ais-4465,49,340942,149940.0,191002.0,127.39
,2021-10-01,2021,202110,Проездная,Gunverse,GU ais-4465,41,296922,125460.0,171462.0,136.67
,2021-11-01,2021,202111,Проездная,Gunverse,GU ais-4465,29,225156,88740.0,136416.0,153.73
,2021-12-01,2021,202112,Проездная,Gunverse,GU ais-4465,35,233065,107100.0,125965.0,117.61
,2022-01-01,2022,202201,Проездная,Gunverse,GU ais-4465,51,335733,156060.0,179673.0,115.13
,2022-02-01,2022,202202,Проездная,Gunverse,GU ais-4465,32,258368,97920.0,160448.0,163.86
,2022-03-01,2022,202203,Проездная,Gunverse,GU ais-4465,26,176696,79560.0,97136.0,122.09
,2022-04-01,2022,202204,Проездная,Gunverse,GU ais-4465,48,379584,146880.0,232704.0,158.43
,2022-05-01,2022,202205,Проездная,Gunverse,GU ais-4465,61,469334,186660.0,282674.0,151.44
,2022-06-01,2022,202206,Проездная,Gunverse,GU ais-4465,58,432158,177480.0,254678.0,143.5
,2022-07-01,2022,202207,Проездная,Gunverse,GU ais-4465,61,372466,186660.0,185806.0,99.54
,2022-08-01,2022,202208,Проездная,Gunverse,GU ais-4465,51,361539,156060.0,205479.0,131.67
,2022-09-01,2022,202209,Проездная,Gunverse,GU ais-4465,54,377514,165240.0,212274.0,128.46
,2022-10-01,2022,202210,Проездная,Gunverse,GU ais-4465,45,322965,137700.0,185265.0,134.54
,2022-11-01,2022,202211,Проездная,Gunverse,GU ais-4465,32,244384,97920.0,146464.0,149.58
,2022-12-01,2022,202212,Проездная,Gunverse,GU ais-4465,39,280839,119340.0,161499.0,135.33
,2021-01-01,2021,202101,Проездная,Gunverse,GU ice-8917,49,429093,169344.0,259749.0,153.39
,2021-02-01,2021,202102,Проездная,Gunverse,GU ice-8917,31,255409,107136.0,148273.0,138.4
,2021-03-01,2021,202103,Проездная,Gunverse,GU ice-8917,25,200525,86400.0,114125.0,132.09
,2021-04-01,2021,202104,Проездная,Gunverse,GU ice-8917,46,423200,158976.0,264224.0,166.2
,2021-05-01,2021,202105,Проездная,Gunverse,GU ice-8917,58,495610,200448.0,295162.0,147.25
,2021-06-01,2021,202106,Проездная,Gunverse,GU ice-8917,55,449955,190080.0,259875.0,136.72
,2021-07-01,2021,202107,Проездная,Gunverse,GU ice-8917,58,376014,200448.0,175566.0,87.59
,2021-08-01,2021,202108,Проездная,Gunverse,GU ice-8917,49,381073,169344.0,211729.0,125.03
,2021-09-01,2021,202109,Проездная,Gunverse,GU ice-8917,52,442052,179712.0,262340.0,145.98
,2021-10-01,2021,202110,Проездная,Gunverse,GU ice-8917,43,390569,148608.0,241961.0,162.82
,2021-11-01,2021,202111,Проездная,Gunverse,GU ice-8917,31,261826,107136.0,154690.0,144.39
,2021-12-01,2021,202112,Проездная,Gunverse,GU ice-8917,37,301883,127872.0,174011.0,136.08
,2022-01-01,2022,202201,Проездная,Gunverse,GU ice-8917,53,463538,183168.0,280370.0,153.07
,2022-02-01,2022,202202,Проездная,Gunverse,GU ice-8917,34,282064,117504.0,164560.0,140.05
,2022-03-01,2022,202203,Проездная,Gunverse,GU ice-8917,27,220563,93312.0,127251.0,136.37
,2022-04-01,2022,202204,Проездная,Gunverse,GU ice-8917,50,415250,172800.0,242450.0,140.31
,2022-05-01,2022,202205,Проездная,Gunverse,GU ice-8917,63,593460,217728.0,375732.0,172.57
,2022-06-01,2022,202206,Проездная,Gunverse,GU ice-8917,60,505200,207360.0,297840.0,143.63
,2022-07-01,2022,202207,Проездная,Gunverse,GU ice-8917,63,459900,217728.0,242172.0,111.23
,2022-08-01,2022,202208,Проездная,Gunverse,GU ice-8917,53,434123,183168.0,250955.0,137.01
,2022-09-01,2022,202209,Проездная,Gunverse,GU ice-8917,57,466659,196992.0,269667.0,136.89
,2022-10-01,2022,202210,Проездная,Gunverse,GU ice-8917,47,404952,162432.0,242520.0,149.31
,2022-11-01,2022,202211,Проездная,Gunverse,GU ice-8917,34,295664,117504.0,178160.0,151.62
,2022-12-01,2022,202212,Проездная,Gunverse,GU ice-8917,40,322920,138240.0,184680.0,133.59
,2021-01-01,2021,202101,Проездная,Gunverse,GU ai-3849,50,526100,259350.0,266750.0,102.85
,2021-02-01,2021,202102,Проездная,Gunverse,GU ai-3849,32,320800,165984.0,154816.0,93.27
,2021-03-01,2021,202103,Проездная,Gunverse,GU ai-3849,25,232925,129675.0,103250.0,79.62
,2021-04-01,2021,202104,Проездная,Gunverse,GU ai-3849,47,504404,243789.0,260615.0,106.9
,2021-05-01,2021,202105,Проездная,Gunverse,GU ai-3849,59,647289,306033.0,341256.0,111.51
,2021-06-01,2021,202106,Проездная,Gunverse,GU ai-3849,56,594944,290472.0,304472.0,104.82
,2021-07-01,2021,202107,Проездная,Gunverse,GU ai-3849,59,530292,306033.0,224259.0,73.28
,2021-08-01,2021,202108,Проездная,Gunverse,GU ai-3849,50,475550,259350.0,216200.0,83.36
,2021-09-01,2021,202109,Проездная,Gunverse,GU ai-3849,53,533922,274911.0,259011.0,94.22
,2021-10-01,2021,202110,Проездная,Gunverse,GU ai-3849,44,467280,228228.0,239052.0,104.74
,2021-11-01,2021,202111,Проездная,Gunverse,GU ai-3849,32,309344,165984.0,143360.0,86.37
,2021-12-01,2021,202112,Проездная,Gunverse,GU ai-3849,38,366282,197106.0,169176.0,85.83
,2022-01-01,2022,202201,Проездная,Gunverse,GU ai-3849,55,560395,285285.0,275110.0,96.43
,2022-02-01,2022,202202,Проездная,Gunverse,GU ai-3849,35,357630,181545.0,176085.0,96.99
,2022-03-01,2022,202203,Проездная,Gunverse,GU ai-3849,28,294952,145236.0,149716.0,103.08
,2022-04-01,2022,202204,Проездная,Gunverse,GU ai-3849,52,551824,269724.0,282100.0,104.59
,2022-05-01,2022,202205,Проездная,Gunverse,GU ai-3849,65,696410,337155.0,359255.0,106.55
,2022-06-01,2022,202206,Проездная,Gunverse,GU ai-3849,62,664020,321594.0,342426.0,106.48
,2022-07-01,2022,202207,Проездная,Gunverse,GU ai-3849,65,603265,337155.0,266110.0,78.93
,2022-08-01,2022,202208,Проездная,Gunverse,GU ai-3849,55,522225,285285.0,236940.0,83.05
,2022-09-01,2022,202209,Проездная,Gunverse,GU ai-3849,59,587522,306033.0,281489.0,91.98
,2022-10-01,2022,202210,Проездная,Gunverse,GU ai-3849,48,524592,248976.0,275616.0,110.7
,2022-11-01,2022,202211,Проездная,Gunverse,GU ai-3849,35,351225,181545.0,169680.0,93.46
,2022-12-01,2022,202212,Проездная,Gunverse,GU ai-3849,41,420619,212667.0,207952.0,97.78
,2021-01-01,2021,202101,Проездная,Nuke,NK air-4421,54,727326,324000.0,403326.0,124.48
,2021-02-01,2021,202102,Проездная,Nuke,NK air-4421,34,468010,204000.0,264010.0,129.42
,2021-03-01,2021,202103,Проездная,Nuke,NK air-4421,27,332910,162000.0,170910.0,105.5
,2021-04-01,2021,202104,Проездная,Nuke,NK air-4421,50,698800,300000.0,398800.0,132.93
,2021-05-01,2021,202105,Проездная,Nuke,NK air-4421,64,872384,384000.0,488384.0,127.18
,2021-06-01,2021,202106,Проездная,Nuke,NK air-4421,60,826380,360000.0,466380.0,129.55
,2021-07-01,2021,202107,Проездная,Nuke,NK air-4421,64,717248,384000.0,333248.0,86.78
,2021-08-01,2021,202108,Проездная,Nuke,NK air-4421,54,672300,324000.0,348300.0,107.5
,2021-09-01,2021,202109,Проездная,Nuke,NK air-4421,57,771153,342000.0,429153.0,125.48
,2021-10-01,2021,202110,Проездная,Nuke,NK air-4421,47,653159,282000.0,371159.0,131.62
,2021-11-01,2021,202111,Проездная,Nuke,NK air-4421,34,451486,204000.0,247486.0,121.32
,2021-12-01,2021,202112,Проездная,Nuke,NK air-4421,40,505720,240000.0,265720.0,110.72
,2022-01-01,2022,202201,Проездная,Nuke,NK air-4421,59,766882,354000.0,412882.0,116.63
,2022-02-01,2022,202202,Проездная,Nuke,NK air-4421,37,511303,222000.0,289303.0,130.32
,2022-03-01,2022,202203,Проездная,Nuke,NK air-4421,30,392640,180000.0,212640.0,118.13
,2022-04-01,2022,202204,Проездная,Nuke,NK air-4421,55,753885,330000.0,423885.0,128.45
,2022-05-01,2022,202205,Проездная,Nuke,NK air-4421,70,965510,420000.0,545510.0,129.88
,2022-06-01,2022,202206,Проездная,Nuke,NK air-4421,66,878790,396000.0,482790.0,121.92
,2022-07-01,2022,202207,Проездная,Nuke,NK air-4421,70,823270,420000.0,403270.0,96.02
,2022-08-01,2022,202208,Проездная,Nuke,NK air-4421,59,738621,354000.0,384621.0,108.65
,2022-09-01,2022,202209,Проездная,Nuke,NK air-4421,63,820827,378000.0,442827.0,117.15
,2022-10-01,2022,202210,Проездная,Nuke,NK air-4421,52,701272,312000.0,389272.0,124.77
,2022-11-01,2022,202211,Проездная,Nuke,NK air-4421,37,513190,222000.0,291190.0,131.17
,2022-12-01,2022,202212,Проездная,Nuke,NK air-4421,44,550264,264000.0,286264.0,108.43
,2021-01-01,2021,202101,Проездная,Nuke,NK grou-9880,39,410007,207090.0,202917.0,97.98
,2021-02-01,2021,202102,Проездная,Nuke,NK grou-9880,25,253175,132750.0,120425.0,90.72
,2021-03-01,2021,202103,Проездная,Nuke,NK grou-9880,20,191460,106200.0,85260.0,80.28
,2021-04-01,2021,202104,Проездная,Nuke,NK grou-9880,37,384319,196470.0,187849.0,95.61
,2021-05-01,2021,202105,Проездная,Nuke,NK grou-9880,46,488704,244260.0,244444.0,100.08
,2021-06-01,2021,202106,Проездная,Nuke,NK grou-9880,44,437888,233640.0,204248.0,87.42
,2021-07-01,2021,202107,Проездная,Nuke,NK grou-9880,46,419750,244260.0,175490.0,71.85
,2021-08-01,2021,202108,Проездная,Nuke,NK grou-9880,39,356382,207090.0,149292.0,72.09
,2021-09-01,2021,202109,Проездная,Nuke,NK grou-9880,41,386220,217710.0,168510.0,77.4
,2021-10-01,2021,202110,Проездная,Nuke,NK grou-9880,34,370532,180540.0,189992.0,105.24
,2021-11-01,2021,202111,Проездная,Nuke,NK grou-9880,25,253625,132750.0,120875.0,91.05
,2021-12-01,2021,202112,Проездная,Nuke,NK grou-9880,29,271179,153990.0,117189.0,76.1
,2022-01-01,2022,202201,Проездная,Nuke,NK grou-9880,43,459111,228330.0,230781.0,101.07
,2022-02-01,2022,202202,Проездная,Nuke,NK grou-9880,27,275022,143370.0,131652.0,91.83
,2022-03-01,2022,202203,Проездная,Nuke,NK grou-9880,22,215666,116820.0,98846.0,84.61
,2022-04-01,2022,202204,Проездная,Nuke,NK grou-9880,40,429160,212400.0,216760.0,102.05
,2022-05-01,2022,202205,Проездная,Nuke,NK grou-9880,51,543456,270810.0,272646.0,100.68
,2022-06-01,2022,202206,Проездная,Nuke,NK grou-9880,48,488544,254880.0,233664.0,91.68
,2022-07-01,2022,202207,Проездная,Nuke,NK grou-9880,51,445485,270810.0,174675.0,64.5
,2022-08-01,2022,202208,Проездная,Nuke,NK grou-9880,43,411424,228330.0,183094.0,80.19
,2022-09-01,2022,202209,Проездная,Nuke,NK grou-9880,46,472926,244260.0,228666.0,93.62
,2022-10-01,2022,202210,Проездная,Nuke,NK grou-9880,38,382280,201780.0,180500.0,89.45
,2022-11-01,2022,202211,Проездная,Nuke,NK grou-9880,27,264573,143370.0,121203.0,84.54
,2022-12-01,2022,202212,Проездная,Nuke,NK grou-9880,32,326400,169920.0,156480.0,92.09
,2021-01-01,2021,202101,Проездная,Nuke,NK gre-7983,37,298738,119140.0,179598.0,150.75
,2021-02-01,2021,202102,Проездная,Nuke,NK gre-7983,23,194373,74060.0,120313.0,162.45
,2021-03-01,2021,202103,Проездная,Nuke,NK gre-7983,19,155610,61180.0,94430.0,154.35
,2021-04-01,2021,202104,Проездная,Nuke,NK gre-7983,35,326515,112700.0,213815.0,189.72
,2021-05-01,2021,202105,Проездная,Nuke,NK gre-7983,44,386804,141680.0,245124.0,173.01
,2021-06-01,2021,202106,Проездная,Nuke,NK gre-7983,42,350364,135240.0,215124.0,159.07
,2021-07-01,2021,202107,Проездная,Nuke,NK gre-7983,44,293876,141680.0,152196.0,107.42
,2021-08-01,2021,202108,Проездная,Nuke,NK gre-7983,37,307951,119140.0,188811.0,158.48
,2021-09-01,2021,202109,Проездная,Nuke,NK gre-7983,40,287160,128800.0,158360.0,122.95
,2021-10-01,2021,202110,Проездная,Nuke,NK gre-7983,33,260304,106260.0,154044.0,144.97
,2021-11-01,2021,202111,Проездная,Nuke,NK gre-7983,23,199640,74060.0,125580.0,169.57
,2021-12-01,2021,202112,Проездная,Nuke,NK gre-7983,28,216104,90160.0,125944.0,139.69
,2022-01-01,2022,202201,Проездная,Nuke,NK gre-7983,41,348869,132020.0,216849.0,164.25
,2022-02-01,2022,202202,Проездная,Nuke,NK gre-7983,26,225654,83720.0,141934.0,169.53
,2022-03-01,2022,202203,Проездная,Nuke,NK gre-7983,21,163023,67620.0,95403.0,141.09
,2022-04-01,2022,202204,Проездная,Nuke,NK gre-7983,38,341278,122360.0,218918.0,178.91
,2022-05-01,2022,202205,Проездная,Nuke,NK gre-7983,48,425280,154560.0,270720.0,175.16
,2022-06-01,2022,202206,Проездная,Nuke,NK gre-7983,46,376878,148120.0,228758.0,154.44
,2022-07-01,2022,202207,Проездная,Nuke,NK gre-7983,48,320400,154560.0,165840.0,107.3
,2022-08-01,2022,202208,Проездная,Nuke,NK gre-7983,41,294380,132020.0,162360.0,122.98
,2022-09-01,2022,202209,Проездная,Nuke,NK gre-7983,43,343097,138460.0,204637.0,147.8
,2022-10-01,2022,202210,Проездная,Nuke,NK gre-7983,36,301284,115920.0,185364.0,159.91
,2022-11-01,2022,202211,Проездная,Nuke,NK gre-7983,26,228020,83720.0,144300.0,172.36
,2022-12-01,2022,202212,Проездная,Nuke,NK gre-7983,31,243226,99820.0,143406.0,143.66
,2021-01-01,2021,202101,Проездная,Nuke,NK earth-5320,46,376694,152490.0,224204.0,147.03
,2021-02-01,2021,202102,Проездная,Nuke,NK earth-5320,29,212512,96135.0,116377.0,121.06
,2021-03-01,2021,202103,Проездная,Nuke,NK earth-5320,23,162196,76245.0,85951.0,112.73
,2021-04-01,2021,202104,Проездная,Nuke,NK earth-5320,43,356599,142545.0,214054.0,150.17
,2021-05-01,2021,202105,Проездная,Nuke,NK earth-5320,55,431145,182325.0,248820.0,136.47
,2021-06-01,2021,202106,Проездная,Nuke,NK earth-5320,52,386828,172380.0,214448.0,124.4
,2021-07-01,2021,202107,Проездная,Nuke,NK earth-5320,55,342980,182325.0,160655.0,88.11
,2021-08-01,2021,202108,Проездная,Nuke,NK earth-5320,46,324990,152490.0,172500.0,113.12
,2021-09-01,2021,202109,Проездная,Nuke,NK earth-5320,49,357406,162435.0,194971.0,120.03
,2021-10-01,2021,202110,Проездная,Nuke,NK earth-5320,40,328440,132600.0,195840.0,147.69
,2021-11-01,2021,202111,Проездная,Nuke,NK earth-5320,29,225330,96135.0,129195.0,134.39
,2021-12-01,2021,202112,Проездная,Nuke,NK earth-5320,35,273420,116025.0,157395.0,135.66
,2022-01-01,2022,202201,Проездная,Nuke,NK earth-5320,51,395709,169065.0,226644.0,134.06
,2022-02-01,2022,202202,Проездная,Nuke,NK earth-5320,32,253504,106080.0,147424.0,138.97
